DOC_ID,Author
15065,"['priotto', ' g chappuis', ' f bastard', ' m flevaud', ' l etard', ' jf']"
15067,"['priotto', ' g pinoges', ' l fursa', ' ib burke', ' b nicolay', ' n grillet', ' g hewison', ' c balasegaram', ' m']"
15069,"['prochaska', ' h.. j.']"
15070,"['projects', ' khartoum trading and']"
15071,"[""prokof'eva"", ' og']"
15072,"[""prokof'eva"", ' o. g.']"
15073,"['prost', "" a. prod'hon"", ' j']"
15074,"['prothero', ' r']"
15075,"['prothero', ' r. m.']"
15076,"['prothero', ' r. m.']"
15078,"['prothero', ' r mansell']"
15079,"['prudhon', ' c de radigues', ' x dale', ' n checchi', ' f']"
15080,"['pruzanski', ' w farid', ' nr keystone', ' e. armstrong', ' m greaves', ' mf']"
15081,"['pruzanski', ' w farid', ' nr keystone', ' e. armstrong', ' m']"
15082,"['psimaras', ' d bonnet', ' c heinzmann', ' a. cardenas', ' g hernandez jose luis', ' s. tungaria', ' a. behari', ' s. lacrois', ' d mokhtari', ' k karantoni', ' e. sokrab tag', ' e. idris mohamed', ' n sonmez', ' g caumes', ' e. roze', ' e.']"
15083,"['pugliese', ' n maimone', ' f scrascia', ' m materu', ' sf pazzani', ' c']"
15085,"['purandare', ' chittaranjan bhardwaj', ' ajey malhotra', ' manisha bhushan', ' himanshu shah', ' paramanand keshavlal']"
15086,"['puskas', ' lg farid', ' nr']"
15087,"['puskas', ' lg juhasz', ' f zarva', ' a. hackler', ' jr  leonard farid', ' nr']"
15088,"['puskas', ' lg juhasz', ' f zarva', ' a. hackler', ' jr  leonard farid', ' nr']"
15089,"['pyana', ' pp ngay lukusa', ' i. mumba ngoyi', ' d van reet', ' n kaiser', ' m karhemere bin shamamba', ' s. buscher', ' p']"
15091,"['pyle', ' a. s.']"
15095,"['qin', ' l song', ' z wen', ' sl jing', ' r li', ' c xiang', ' y. qin', ' xq']"
15096,"['qin', ' l. song', ' z. wen', ' s. l. jing', ' r. li', ' c. xiang', ' y. qin', ' x. q.']"
15097,"['qin', ' y. hou', ' j. deng', ' m. liu', ' q. wu', ' c. ji', ' y. he', ' x.']"
15098,"['qu', ' l liu', ' h li', ' c gao', ' g']"
15099,"['qu', ' sl fan', ' wj zhang', ' c guo', ' f han', ' d pan', ' wj li', ' w feng', ' dm jiang', ' zs']"
15101,"['quan', ' c sun', ' q lippmann', ' m chen', ' lc']"
15103,"['quan', ' jh choi', ' iw ismail', ' h. a. mohamed', ' a. s. jeong', ' hg lee', ' j. s. hong', ' st yong', ' ts cha', ' gh lee', ' yh']"
15105,"['quate', ' lw']"
15109,"['qudus', ' a. khan', ' a. satti', ' mh']"
15110,"['queval', ' r bambara', ' l']"
15111,"['quezel', ' p']"
15112,"['quinn', ' t. c. hill', ' c. d.']"
15114,"['quintana', ' erika t wierzbicka', ' katarzyna mackiewicz', ' pawel osman', ' abdalla fahal', ' a. h. hamid', ' mohamed e. zakrzewska-czerwinska', ' jolanta maldonado', ' luis a. goodfellow', ' michael']"
15116,"['qutubddin', ' m']"
15117,"['qutubddin', ' m']"
15118,"['qutubddin', ' m']"
15119,"['qutubddin', ' m']"
15120,"['qutubddin', ' m']"
15121,"['qutubddin', ' m']"
15122,"['qutubddin', ' m']"
15123,"['qutubddin', ' m']"
15124,"['qutubddin', ' m']"
15126,"['raadal', ' m elhassan', ' fe rasmussen', ' p']"
15128,"['rabie', ' ef et al']"
15129,"['rabie', ' e. f']"
15130,"['rabie', ' e. f']"
15131,"['rabie', ' e. f']"
15132,"['rabie', ' e. f']"
15134,"['rabiu', ' m. m. gudlavalleti', ' mv gilbert', ' ce sivasubramaniam', ' s. kyari', ' f abubakar', ' t']"
15136,"['raccurt', ' cp le bras', ' m le bras', ' j beylot', ' j combe', ' a. ripert', ' c']"
15141,"['radulovacki', ' m rabie', ' e. f']"
15142,"['rae', ' p. f. thrusfield', ' m. v. higgins', ' a. aitken', ' c. g. jones', ' t. w. luckins', ' a. g.']"
15144,"['ragab', ' a. barakat', ' r. alsammani', ' m. a.']"
15145,"['ragab', ' a. hamed', ' ho alsammani', ' m. a. shalaby', ' h nabeil', ' h barakat', ' r fetih', ' an']"
15147,"['ragab', ' a. shams', ' m badawy', ' a. alsammani', ' m. a.']"
15148,"['ragab', ' s. a.']"
15149,"['rahama', ' s. m. khider', ' h.. e. mohamed', ' s. n. abuelmaali', ' s. a. elaagip', ' a. h..']"
15151,"['rahamatalla', ' a. b. babiker', ' ee krishna', ' ag el tinay', ' a. h.']"
15153,"['rahamatalla', ' a. b. babiker', ' ee krishna', ' ag el tinay', ' a. h.']"
15155,"['rahim adam', ' k. a.']"
15156,"['rahim', ' fath al alim  abdul']"
15157,"['rahim', ' fath al alim abdel']"
15158,"['rahim', ' fath al alim abdel']"
15159,"['rahim', ' sia']"
15160,"['rahim', ' sia']"
15161,"['rahim', ' sia']"
15162,"['rahim', ' sia']"
15164,"['rahim', ' sia']"
15165,"['rahim', ' sia']"
15166,"['rahim', ' sia']"
15167,"['rahim', ' sia cederblad', ' m']"
15168,"['rahim', ' sia cederblad', ' m']"
15169,"['rahim', ' sia cederblad', ' m']"
15172,"['rahim', ' sheikh idris a. cederblad', ' marianne']"
15174,"['rahim', ' s. i. cederblad', ' m']"
15175,"['rahim', ' s. i. cederblad', ' m']"
15177,"['rahman', ' a. h..']"
15178,"['rahman', ' a. h.. elkhidir', ' m. e.']"
15179,"['rahman', ' a. toubia', ' nahid']"
15180,"['rahman', ' k a. sharif  el din']"
15182,"['rahman', ' n. m. fu', ' h qiao', ' h jin', ' s. bai', ' h zhang', ' w jiang', ' fw liang', ' g sun', ' s. gong', ' y. jiang', ' ff xiong', ' y. wu', ' y.']"
15184,"['rahman', ' n. m. fu', ' h. t. sun', ' s. m. qiao', ' h. jin', ' s. bai', ' h. k. zhang', ' w. y. liang', ' g. x. gong', ' y. s. xiong', ' y. w. wu', ' y.']"
15185,"['rahman', ' sha mousa', ' h. m. idris', ' of ali', ' b. h.']"
15186,"['rahmani', ' a. h. babiker', ' a. y. alwanian', ' wm elsiddig', ' s. a. faragalla', ' h. e. aly', ' s. m.']"
15188,"['rahoud', ' s. a. mergani', ' a. khamis', ' a. h. saeed', ' ok mohamed-ali', ' q dessein', ' aj elwali', ' n. e.']"
15190,"['rai', ' r. k. ramadhan', ' a. a. tulchinsky', ' th']"
15192,"['rajkotia', ' y. boulenger', ' stephanie pressman', ' willa']"
15193,"['rajoo', ' y. mahmud', ' r xiang', ' nr omar', ' sf kumar', ' g lim', ' y. a. ahmad', ' af amir', ' a. nor', ' zm ngui', ' r']"
15195,"['ramadan', ' a. harraz', ' fm el mougy', ' s. a.']"
15200,"['ramadan', ' r. o. magzoub', ' m adam', ' s. e.']"
15201,"['ramakrishna', ' p amritphale', ' d']"
15202,"['raman', ' a. venkat bjorkman', ' james warner']"
15203,"['ramanathan', ' k shanthi', ' v sethumadhavan', ' r']"
15206,"['ramkumar', ' a. madanagopal', ' t. t. al-abri', ' s. waly', ' m. i. tageldin', ' m fahim', ' m nemmar', ' a. ali', ' b. h.']"
15207,"['rammos', ' kyriakos st koullias', ' george j hassan', ' moustafa o argyrakis', ' nikolaos p voucharas', ' christos g scarupa', ' steven j cowte', ' tomas g']"
15208,"['ramond', ' j. b. lako', ' jd stafford', ' wh tuffin', ' m. i. cowan', ' da']"
15210,"['ran', ' jm lao', ' gc xu', ' g xie', ' b zhang', ' y. liu', ' w feng', ' q guo', ' j']"
15211,"['ran', ' j. m. lao', ' g. c. xu', ' g. xie', ' b. zhang', ' y. liu', ' w. feng', ' q. guo', ' j.']"
15212,"['rana', ' bs murty', ' br']"
15214,"['rana', ' n. a. rathore', ' mo khan', ' mu']"
15216,"['ranciaro', ' a. campbell', ' mc hirbo', ' j. b. ko', ' wy froment', ' a. anagnostou', ' p kotze', ' mj ibrahim', ' m nyambo', ' t omar', ' s. a. tishkoff', ' s. a.']"
15218,"['ranken', ' h s.']"
15219,"['ranken', ' h s.']"
15220,"['ranken', ' h. s.']"
15221,"['ranken', ' h. s.']"
15222,"['ranson', ' h abdallah', ' h badolo', ' a. guelbeogo', ' wm kerah-hinzoumbe', ' c yangalbe-kalnone', ' e. sagnon', ' n simard', ' f coetzee', ' m']"
15225,"['raouf', ' y. a. ali', ' b amin', ' mai']"
15226,"['ras-work', ' b']"
15227,"['rashed', ' abdulaziz al al-jarallah', ' ahmed a. salih', ' mustafa a. m. kolawole', ' taiyewo al-jarallah', ' jamal']"
15228,"['rashed', ' mohamed s. saadallah', ' amal a. a. rahbeeni', ' zuhair eyaid', ' wafaa seidahmed', ' mohamed z al‐shahwan', ' saad salih', ' mustafa a. m. osman', ' mohammad e. al‐amoudi', ' mohamed al‐ahaidib', ' lujane']"
15229,"['rasheed', ' ra ali', ' b. h. bashir', ' ak']"
15230,"['rasheed', ' rasheed a. bashir', ' ahmed k ali', ' b. h. padmanabhan', ' rengasamy']"
15231,"['rasheed', ' ra bashir', ' ak ali', ' b. h.']"
15233,"['rashidian', ' a. jahanmehr', ' n jabbour', ' s. zaidi', ' s. soleymani', ' f bigdeli', ' m']"
15234,"['rasmussen', ' a. katoni', ' b. keller', ' a. s. wilkinson', ' j']"
15235,"['rasmussen', ' a. nguyen', ' l wilkinson', ' j vundla', ' s. raghavan', ' s. miller', ' k.. e. keller', ' a. s.']"
15236,"['rasmussen', ' p elhassan', ' e. raadal', ' m']"
15239,"['rathman', ' wg']"
15240,"['rathnayake', ' d ranawake', ' rr sirimanna', ' g siriwardhane', ' y. karunaweera', ' n de silva', ' r']"
15242,"['ratner', ' k. g. katona', ' l. b.']"
15243,"['ravinetto', ' r. alirol', ' e. mahendradhata', ' y. rijal', ' s. lutumba', ' p. sacko', ' m. el-safi', ' s. lim', ' k. van loen', ' h. jacobs', ' j. peeling', ' r. w. chappuis', ' f. boelaert', ' m.']"
15244,"['rayis', ' da abbaker', ' a. o. salih', ' y. diab', ' t. e. adam', ' i.']"
15245,"['rayis', ' da abbaker', ' a. o. salih', ' y. adam', ' i.']"
15248,"['rayis', ' duria a. ali', ' abdel aziem a. abbaker', ' ameer o adam', ' ishag']"
15249,"['rayis', ' d. a. ahmed', ' m. a. abdel-moneim', ' h. adam', ' i. lutfi', ' m. f.']"
15250,"['rayis', ' d. a. jumaa', ' a. m. gasim', ' g. i. karsany', ' m. s. adam', ' i.']"
15252,"['raymond', ' j bradfute', ' s. bray', ' m']"
15253,"['razzack', ' hakim m.a.']"
15256,"['reafee', ' w salim', ' n khan', ' a.']"
15257,"['rebacz', ' e.']"
15258,"['rechtine', ' glenn r hassan', ' mo bohlman', ' h. h.']"
15259,"['records', ' sudan notes and']"
15260,"['reddy', ' g. r. sulsona', ' c. r. harrison', ' r. h. mahan', ' s. m. burridge', ' m. j. barbet', ' a. f.']"
15262,"['reeder', ' dm helgen', ' k. m. vodzak', ' m. e. lunde', ' dp ejotre', ' i.']"
15264,"['reeve', ' w tian', ' r brau', ' l goodwin', ' l munk', ' c detter', ' c tapia', ' r han', ' c liolios', ' k huntemann', ' m pati', ' a. woyke', ' t mavrommatis', ' k markowitz', ' v ivanova', ' n kyrpides', ' n willems', ' a.']"
15265,"['refai', ' m']"
15266,"['refat', ' m. s. adam', ' a. m. sharshar', ' t saad', ' h.. a. eldaroti', ' h.. h..']"
15267,"['regula', ' lk harris', ' r wang', ' f higgins', ' cd koellhoffer', ' jf zhao', ' y. chandran', ' k gao', ' j girvin', ' m. e. lai', ' jr']"
15269,"['reid', ' e. t.']"
15270,"['reif', ' w. grunewald', ' p.']"
15271,"['reifenstahl', ' leni']"
15272,"['reifenstahl', ' leni']"
15273,"['reining', ' cc']"
15274,"['reining', ' conard']"
15275,"['reinthaler', ' f. f. mascher', ' f. sixl', ' w. arbesser', ' c. h.']"
15277,"['reis', ' fp ferraz de carvalho', ' ca']"
15279,"['reisch', ' j sami ahmad khalid szendrei', ' kalman novak', ' istvan']"
15280,"['reisch', ' j sami ahmad khalid szendrei', ' kalman novak', ' istvan']"
15281,"['reisman', ' d']"
15282,"['reisner', ' g. a.']"
15283,"['reissmann', ' m musa', ' l zakizadeh', ' s. ludwig', ' a.']"
15284,"['reitman', ' j. s. mahley', ' rw fry', ' dl']"
15286,"['rekart', ' m. l. plastino', ' j. carr', ' c.']"
15288,"['remick', ' k. n. wong', ' e. g. chuot chep', ' c. morton', ' r. t. monsour', ' a. fisher', ' d. oh', ' j. s. wilson', ' r. malone', ' d. l. branas', ' c. elster', ' e. gross', ' k. r. kushner', ' a. l.']"
15290,"['remondino', ' pc']"
15291,"['ren', ' j. r. zhao', ' h. p. song', ' c. wang', ' s. l. li', ' l. xu', ' y. t. gao', ' h. w.']"
15293,"['renin', ' ra']"
15295,"['renneker', ' s. abdo', ' j salih', ' d. e. karagenc', ' t bilgic', ' h torina', ' a. oliva', ' ag campos', ' j kullmann', ' b ahmed', ' j seitzer', ' u']"
15297,"['rennison', ' julie h mcelfresh', ' tracy a. okere', ' isidore c vazquez', ' edwin j patel', ' hiral v foster', ' amy b patel', ' kalpana k chen', ' qun hoit', ' brian d tserng', ' kou-yi']"
15300,"['renz', ' a.']"
15301,"['renz', ' a.']"
15302,"['renz', ' a. fuglsang', ' h anderson', ' j']"
15303,"['renz', ' a. wenk', ' p']"
15304,"['renz', ' a. wenk', ' p']"
15305,"['renz', ' a. wenk', ' p anderson', ' j fuglsang', ' h']"
15306,"['renzaho', ' a. m. bilal', ' p marks', ' gc']"
15310,"['republic of kenya ministry of education', ' science and technology']"
15312,"['reynders', ' m. i.']"
15313,"['rezende', ' a. b. neto', ' nn fernandes', ' lr ribeiro', ' ac alvarez-leite', ' ji teixeira', ' h. c.']"
15316,"['rhodes  james', ' robert']"
15317,"['riad', ' a. sulimani', ' a. abdul rahim', ' fath al alim']"
15321,"['ricciardi', ' mp gesi', ' m giannessi', ' e. soldani', ' p stornelli', ' mr lenzi', ' p']"
15323,"['rice', ' cp baldwin vi', ' rl abbott', ' lc hapeman', ' cj capuco', ' av le', ' a. bialek-kalinski', ' k bannerman', ' dd hare', ' wr paape', ' mj mccarty', ' gw kauf', ' ac sadeghi', ' a. m. starr', ' j. l. mcconnell', ' ll van tassell', ' cp']"
15325,"['richard', ' mg captain']"
15326,"['richards', ' franko mcneeley', ' maryseb bryan', ' ralpht eberhard', ' markl mcneeley', ' davidf lammie', ' patrickj spencer', ' harrisonc pacque', ' michelc munoz', ' beatriz white', ' albertt']"
15327,"['richards', ' f. o. ruiz-tiben', ' e. hopkins', ' d. r.']"
15330,"['richards', ' h']"
15334,"['richards', ' h']"
15335,"['richards', ' mg captain']"
15338,"['richards', ' rw']"
15340,"['richardson', ' james']"
15341,"['richardson', ' m de reske', ' m delaney', ' k fletch', ' a. wilcox', ' lh kinlough-rathbone', ' rl']"
15343,"['richman', ' dd cleveland', ' p. h. mccormick', ' j. b. johnson', ' k. m.']"
15347,"['richter', ' j dengler', ' a. mohammed', ' eg ali', ' gm abdel-rahim', ' i. kaiser', ' c doehring-schwerdtfeger', ' e.']"
15349,"['richter', ' j da silva monteiro', ' e. braz', ' r moreira abdalla', ' m abdel-rahim', ' ibrahim m fano', ' u huntgeburth', ' u feldmeier', ' h']"
15351,"['richter', ' j zwingenberger', ' k ali', ' qm lima wde', ' m dacal', ' ar de siqueira', ' gv doehring-schwerdtfeger', ' e. feldmeier', ' h']"
15353,"['rickard', ' e. r']"
15354,"['ridell', ' m goodfellow', ' m abdulle', ' m. a.']"
15355,"['riding', ' d']"
15356,"['riding', ' d']"
15357,"['riding', ' d']"
15358,"['riding', ' d']"
15359,"['riding', ' d']"
15361,"['riding', ' d corkell', ' n leonard']"
15362,"['riding', ' d corkill', ' n leonard']"
15363,"['riding', ' d horgan', ' e. s.']"
15364,"['riding', ' d mac dowel', ' t w']"
15365,"['rieger', ' t. kerber', ' r. el halas', ' h. pallasch', ' e. duraffour', ' s. gunther', ' s. olschlager', ' s.']"
15366,"['rife', ' d']"
15367,"['riggio bevilacqua', ' l roti-michelozzi', ' g']"
15368,"['rights', ' african']"
15369,"['rights', ' anti-slavery society for the protection of human']"
15373,"['rights', ' united nations high commissioner for human']"
15374,"['rijal', ' s. boelaert', ' m regmi', ' s. karki', ' bms jacquet', ' d singh', ' r chance', ' ml chappuis', ' f hommel', ' marcel desjeux', ' p others', '']"
15375,"['rijal', ' s. chappuis', ' f singh', ' r bovier', ' pa acharya', ' p karki', ' bms das', ' ml desjeux', ' p loutan', ' l koirala', ' s.']"
15376,"['rijal', ' s. chappuis', ' f singh', ' r boelaert', ' m loutan', ' l koirala', ' s.']"
15377,"['rincon baron', ' e. j. rolleri', ' c. h. alzate guarin', ' f. dorado galvez', ' j. m.']"
15378,"['rincon baron', ' ej rolleri', ' ch alzate guarin', ' f dorado galvez', ' jm']"
15379,"['ripper', ' walter eugene george', ' lloyd others', '']"
15380,"['rissone', ' a. weinacht', ' kg la marca', ' g bishop', ' k giocaliere', ' e. jagadeesh', ' j felgentreff', ' k dobbs', ' k al-herz', ' w jones', ' m chandrasekharappa', ' s. kirby', ' m wincovitch', ' s. simon', ' kl itan', ' y. devine', ' a. schlaeger', ' t schambach', ' a. sood', ' r notarangelo', ' ld candotti', ' f']"
15382,"['ritmeijer', ' k davidson', ' rn']"
15385,"['ritmeijer', ' k davies', ' c van zorge', ' r wang', ' s. j. schorscher', "" j dongu'du"", ' s. i. davidson', ' rn']"
15388,"['ritmeijer', ' k davidson', ' rnn']"
15389,"['ritmeijer', ' k melaku', ' y. mueller', ' m kipngetich', "" s. o'keeffe"", ' c davidson', ' rn']"
15391,"['ritzman', ' tb baker', ' bj schwartz', ' gt']"
15393,"['rivers', ' j h']"
15394,"['rivers', ' whr']"
15395,"['rivier', ' l bruhn', ' j.g.']"
15396,"['rizk', ' sf']"
15399,"['roach', ' mr cornhill', ' jf fletcher', ' j']"
15400,"['roach', ' mr fletcher', ' j cornhill', ' jf']"
15403,"['robbie', ' j']"
15404,"['roberfroid', ' d huybregts', ' l lachat', ' c vrijens', ' f kolsteren', ' p guesdon', ' b']"
15405,"['robert', ' v lhuillier', ' m meunier', ' d sarthou', ' j. l. monteny', ' n digoutte', ' j. p.. cornet', ' m germain', ' m cordellier', ' r']"
15406,"['roberts', ' b damundu', ' ey lomoro', ' o sondorp', ' e.']"
15407,"['roberts', ' b damundu', ' ey lomoro', ' o sondorp', ' e.']"
15409,"['roberts', ' b guy', ' s. sondorp', ' e. lee-jones', ' l']"
15410,"['roberts', ' df']"
15412,"['roberts', ' d. f. smith', ' d. a.']"
15414,"['roberts', ' r']"
15415,"['robertson', ' james w']"
15418,"['robertson', ' susan e. valadez', ' joseph j']"
15419,"['robinson', ' e. kur', ' lw ndyaba', ' a. lado', ' m shafi', ' j kabare', ' e. mcclelland', ' r. s. kolaczinski', ' jh']"
15421,"['robinson', ' e. picon', ' d sturrock', ' h.. j. sabasio', ' a. lado', ' m kolaczinski', ' j brooker', ' s.']"
15422,"['robinson', ' jf']"
15423,"['robinson', ' j f']"
15424,"['robinson jr', ' leonard h']"
15425,"['robinson', ' m hart', ' ca baxby', ' d battin', ' m suliman', ' gi el seed', ' a. m. coulter', ' j. b.']"
15427,"['robinson', ' p']"
15428,"['robinson', ' sarah']"
15429,"['roden', ' david']"
15430,"['rodhain', ' f ardoin', ' p. metselaar', ' d salmon', ' a. m. hannoun', ' c']"
15431,"['rodhain', ' f gonzalez', ' j. p.. mercier', ' e. helynck', ' b. larouze', ' b. hannoun', ' c']"
15435,"['rodrigo', ' c de silva', ' a. lanerolle', ' r']"
15436,"['rodrigues', ' i. handl', ' j binder', ' e. m.']"
15437,"['rodriguez alonso', ' a. gonzalez blanco', ' a. barbagelata lopez', ' a. bonelli martin', ' c fernandez lopez', ' m cuerpo perez', ' m. a.']"
15438,"['rodriguez', ' m. i. seuc', ' a. say', ' l. hindin', ' m. j.']"
15439,"['rodriguez', ' m. l. rodriguez', ' s. gonzalez', ' a. e. verastegui', ' m. bernal', ' t. jimenez', ' j. a. garcia', ' h. h.']"
15441,"['rodriguez-amaya', ' db amaya-farfan', ' j']"
15442,"['rodriguez-amaya', ' d. b. amaya-farfan', ' j.']"
15443,"['roffey', ' r tegnell', ' a. elgh', ' f']"
15444,"['rogers', ' c earnest', ' j']"
15445,"['rogers', ' c earnest', ' j']"
15446,"['rogge', ' jr']"
15448,"['rohrs', ' lc']"
15453,"['rollin', ' pe bausch', ' dg sanchez', ' a.']"
15455,"['rolls', ' e. t. de waal', ' aw']"
15457,"['roman', ' e. meza-zepeda', ' la kresse', ' s. h. myklebost', ' o vasstrand', ' en ibrahim', ' so']"
15459,"['romero', ' f. j. roma', ' j. bosch-morell', ' f. romero', ' b. segura-aguilar', ' j. llombart-bosch', ' a. ernster', ' l.']"
15461,"['romieu', ' isabelle riojas-rodríguez', ' horacio marrón-mares', ' adriana teresa schilmann', ' astrid perez-padilla', ' rogelio masera', ' omar']"
15462,"['roobol', ' mj zappa', ' marco määttänen', ' liisa ciatto', ' stefano']"
15463,"['roper', ' c elhassan', ' i. m. hviid', ' l giha', ' h richardson', ' w babiker', ' h satti', ' gm theander', ' t. g. arnot', ' d. e.']"
15465,"['roper', ' cally elhassan', ' ibrahim m hviid', ' lars giha', ' haider richardson', ' william babiker', ' hamza sarfi', ' gwiria mh theander', ' thor g']"
15467,"['roper', ' c richardson', ' w elhassan', ' i. m. giha', ' h hviid', ' l satti', ' gm theander', ' t. g. arnot', ' d. e.']"
15469,"['roqueplo', ' c marie', ' j. l. andre-fontaine', ' g. kodjo', ' a. davoust', ' b.']"
15470,"['ros-garcia', "" a. m'ghirbi"", ' y. hurtado', ' a. bouattour', ' a.']"
15471,"['rosado', ' c rodrigues', ' lm']"
15473,"['rosalki', ' sidney b bayoumi', ' ra']"
15475,"['rose', ' anne']"
15476,"['rose', ' a. m. grais', ' rf coulombier', ' d ritter', ' h']"
15478,"['rose', ' j. c. roblee', ' r. d.']"
15480,"['rose', ' m e.']"
15481,"['rose', ' s. eren', ' m murphy', ' s. zhang', ' h thaxton', ' cs chowaniec', ' j waters', ' e. a. meade', ' tj vaughan', ' d. e. perlman', ' h']"
15483,"['rosegger', ' h sixl', ' w']"
15484,"['rosen', ' s.']"
15485,"['rosen', ' s. bergman', ' m plester', ' d el', ' mofty a. satti', ' mh']"
15490,"['rosen', ' s. bergman', ' moe plester', ' d al mofti/satti', ' mh']"
15491,"['rosen', ' s. et al']"
15492,"['rosen', ' s. rosen', ' hv']"
15494,"['rosenberger', ' a. adler', ' o']"
15495,"['rosenbom', ' s. costa', ' v.  al-araimi', ' n kefena', ' e. abdel-moneim', ' a. s. abdalla', ' m. a. bakhiet', ' a. beja-pereira', ' a.']"
15497,"['rosenthal', ' f']"
15498,"['rosenthal', ' v. d. al-abdely', ' h. m. el-kholy', ' a. a. alkhawaja', ' s. a. leblebicioglu', ' h. mehta', ' y. rai', ' v. hung', ' n. v. kanj', ' s. s. salama', ' m. f. salgado-yepez', ' e. elahi', ' n. morfin otero', ' r. apisarnthanarak', ' a. de carvalho', ' b. m. ider', ' b. e. fisher', ' d. buenaflor', ' m. c. petrov', ' m. m. quesada-mora', ' a. m. zand', ' f. gurskis', ' v. anguseva', ' t. ikram', ' a. aguilar de moros', ' d. duszynska', ' w. mejia', ' n. horhat', ' f. g. belskiy', ' v. mioljevic', ' v. di silvestre', ' g. furova', ' k. ramos-ortiz', ' g. y. gamar elanbya', ' m. o. satari', ' h. i. gupta', ' u. dendane', ' t. raka', ' l. guanche-garcell', ' h. hu', ' b. padgett', ' d. jayatilleke', ' k. ben jaballah', ' n. apostolopoulou', ' e. prudencio leon', ' w. e. sepulveda-chavez', ' a. telechea', ' h. m. trotter', ' a. alvarez-moreno', ' c. kushner-davalos', ' l.']"
15499,"['rosenthal', ' v. d. maki', ' d. g. mehta', ' y. leblebicioglu', ' h. memish', ' z. a. al-mousa', ' h. h. balkhy', ' h. hu', ' b. alvarez-moreno', ' c. medeiros', ' e. a. apisarnthanarak', ' a. raka', ' l. cuellar', ' l. e. ahmed', ' a. navoa-ng', ' j. a. el-kholy', ' a. a. kanj', ' s. s. bat-erdene', ' i. duszynska', ' w. van truong', ' n. pazmino', ' l. n. see-lum', ' l. c. fernandez-hidalgo', ' r. di-silvestre', ' g. zand', ' f. hlinkova', ' s. belskiy', ' v. al-rahma', ' h. luque-torres', ' m. t. bayraktar', ' n. mitrev', ' z. gurskis', ' v. fisher', ' d. abu-khader', ' i. b. berechid', ' k. rodriguez-sanchez', ' a. horhat', ' f. g. requejo-pino', ' o. hadjieva', ' n. ben-jaballah', ' n. garcia-mayorca', ' e. kushner-davalos', ' l. pasic', ' s. pedrozo-ortiz', ' l. e. apostolopoulou', ' e. mejia', ' n. gamar-elanbya', ' m. o. jayatilleke', ' k. de lourdes-duenas', ' m. aguirre-avalos', ' g. international nosocomial infection control', ' consortium']"
15500,"['rosenthal', ' v. d. richtmann', ' r. singh', ' s. apisarnthanarak', ' a. kubler', ' a. viet-hung', ' n. ramirez-wong', ' f. m. portillo-gallo', ' j. h. toscani', ' j. gikas', ' a. duenas', ' l. el-kholy', ' a. ghazal', ' s. fisher', ' d. mitrev', ' z. gamar-elanbya', ' m. o. kanj', ' s. s. arreza-galapia', ' y. leblebicioglu', ' h. hlinkova', ' s. memon', ' b. a. guanche-garcell', ' h. gurskis', ' v. alvarez-moreno', ' c. barkat', ' a. mejia', ' n. rojas-bonilla', ' m. ristic', ' g. raka', ' l. yuet-meng', ' c. international nosocomial infection control', ' consortiuma']"
15503,"['rosling', ' h']"
15504,"['ross', ' da']"
15506,"['ross', ' d. a. taylor', ' n. hayes', ' r. mclean', ' m.']"
15508,"['ross', ' j']"
15509,"['ross', ' r']"
15510,"['ross', ' r']"
15511,"['ross', ' r']"
15512,"['rostaing', ' l bunnapradist', ' s. grinyo', ' jm ciechanowski', ' k denny', ' j. e. silva', ' ht', ' jr budde', ' k']"
15513,"['roth', ' e. a. kurup', ' kb']"
15515,"['roth', ' s. i. gallagher', ' mj']"
15517,"['rothen', ' j githaka', ' n kanduma', ' eg olds', ' c pfluger', ' v mwaura', ' s. bishop', ' rp daubenberger', ' c']"
15519,"['rothschild', ' bm arriaza', ' b woods', ' rj dutour', ' o']"
15521,"['rothschild', ' b. m. rothschild', ' c. naples', ' v. billard', ' m. panero', ' b.']"
15522,"['rothschild', ' bm rothschild', ' c']"
15524,"['rots', ' v van peer', ' p vermeersch', ' pm']"
15526,"['rotte', ' m fields', ' m']"
15527,"['rougeron', ' v de meeus', ' t hide', ' m le falher', ' g bucheton', ' b dereure', ' j el-safi', ' s. h. dessein', ' a. banuls', ' al']"
15529,"['rouleau', ' j. l. parmley', ' ww stevens', ' j wikman-coffelt', ' j sievers', ' r mahley', ' rw havel', ' rj']"
15531,"['roulet', ' fc']"
15532,"['roulet', ' f. c.']"
15533,"['rousseau', ' p']"
15534,"['rousset', ' p pfister', ' r']"
15535,"['rouzi', ' a. a. aljhadali', ' e. a. amarin', ' z. o. abduljabbar', ' h.. s.']"
15536,"['rouzi', ' a. a. al-sibiani', ' s. a. al-mansouri', ' n. m. al-sinani', ' ns al-jahdali', ' e. a. darhouse', ' k']"
15538,"['rouzi', ' a. a. sahly', ' n bahkali', ' n abduljabbar', ' h..']"
15539,"['roy', ' pe']"
15541,"['rozov', ' a. a. makhlina', ' vs makarovskaia', ' nv']"
15542,"['rozov', ' a. a. makhlina', ' v. s. makarovskaia', ' n. v.']"
15543,"['rsheed', ' ra bashir', ' ak ali', ' b. h. padmanabhan', ' r tanira', ' mom']"
15544,"['rudney', ' joel david']"
15545,"['rudramurthy', ' s. m. chakrabarti', ' a. geertsen', ' e. mouton', ' jw meis', ' jf']"
15547,"['rudwan', ' m. a. sheikh', ' h.. a.']"
